"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-556 1.13162544531338e-06 4 953 "GO:0035556" "intracellular signal transduction" 6.96121107268534e-05
1174 0.326376677623772 2 8 "GO:0035561;GO:0035563" "regulation of chromatin binding" 0.602313323251143
-1598 0.0395119637410592 2 19 "GO:0035567" "non-canonical Wnt signaling pathway" 0.195115166066587
-2081 0.0330754051801752 5 12 "GO:0035590" "purinergic nucleotide receptor signaling pathway" 0.177127499516716
2874 0.0574447054751441 6 5 "GO:0035616;GO:0060389" "pathway-restricted SMAD protein phosphorylation" 0.241434269388287
312 0.730181598143046 6 14 "GO:0035637;GO:0061337;GO:0086001;GO:0086002;GO:0086091" "regulation of heart rate by cardiac conduction" 0.875269350003179
-1012 0.463826760930815 2 6 "GO:0035640" "exploration behavior" 0.716256500327119
-2059 0.0542388734685465 2 10 "GO:0035646;GO:0043485" "endosome to pigment granule transport" 0.233633782650674
1030 0.20923991082047 4 17 "GO:0035690" "cellular response to drug" 0.490318150510193
4157 0.00598030845720473 2 5 "GO:0035720" "intraciliary anterograde transport" 0.0616244983153584
4125 4.9855473999535e-07 2 17 "GO:0035721" "intraciliary retrograde transport" 3.61452186496629e-05
1430 0.00620646647687982 3 42 "GO:0035725" "sodium ion transmembrane transport" 0.0634716722824485
-26 0.983016934714081 6 8 "GO:0035728;GO:0035729" "cellular response to hepatocyte growth factor stimulus" 0.992304513908297
4370 5.91042049777131e-10 2 23 "GO:0035735" "intraciliary transport involved in cilium assembly" 7.05773741792692e-08
-706 0.609056090109139 4 6 "GO:0035751" "regulation of lysosomal lumen pH" 0.816633991361659
-2045 0.176437116660887 2 5 "GO:0035767;GO:0044795;GO:0060009;GO:0097368;GO:1902463" "endothelial cell chemotaxis" 0.458307545517083
-2116 0.161762302731525 3 5 "GO:0035809" "regulation of urine volume" 0.437836632726661
4345 4.86318816305986e-05 4 10 "GO:0035845" "photoreceptor cell outer segment organization" 0.00188043275638315
1530 0.267892698884819 8 6 "GO:0035871" "protein K11-linked deubiquitination" 0.546857844308221
1269 0.358139623487635 2 6 "GO:0035902" "response to immobilization stress" 0.628641103052226
1695 0.184887112511452 4 7 "GO:0035914" "skeletal muscle cell differentiation" 0.465761464032983
-1462 0.105892783566494 2 14 "GO:0035970" "peptidyl-threonine dephosphorylation" 0.349248335727023
379 0.599826574907742 2 22 "GO:0035999" "tetrahydrofolate interconversion" 0.811498063831669
1193 0.187013720046574 2 14 "GO:0036003" "positive regulation of transcription from RNA polymerase II promoter in response to stress" 0.466385567192316
-2208 0.144283074277027 3 5 "GO:0036010" "protein localization to endosome" 0.407750519254279
-1111 0.299098358281534 3 10 "GO:0036065" "fucosylation" 0.576883294357733
-2094 0.129451495739005 2 6 "GO:0036089" "cleavage furrow formation" 0.388948865842658
2701 0.000706267167744279 2 18 "GO:0036158" "outer dynein arm assembly" 0.014927835822689
3497 1.53931424477528e-08 2 30 "GO:0036159" "inner dynein arm assembly" 1.38880351861947e-06
989 0.513404801818614 2 5 "GO:0036180" "filamentous growth of a population of unicellular organisms in response to biotic stimulus" 0.757716495148093
-1257 0.362706503208762 2 6 "GO:0036205" "histone catabolic process" 0.633099055471872
-1074 0.234828372462794 7 14 "GO:0036257;GO:0036258" "multivesicular body organization" 0.516749697668804
-2854 0.0169966410453951 3 8 "GO:0036265" "RNA (guanine-N7)-methylation" 0.12025638232054
1102 0.280074070047285 5 11 "GO:0036267;GO:0070783" "growth of unicellular organism as a thread of attached cells" 0.559596813185028
1513 0.205715237075214 3 8 "GO:0036289" "peptidyl-serine autophosphorylation" 0.486164516516656
518 0.472812508778787 4 22 "GO:0036294;GO:0071456" "cellular response to decreased oxygen levels" 0.724931565574726
834 0.459310415070597 4 9 "GO:0036295" "cellular response to increased oxygen levels" 0.714756721037418
114 0.903448080114491 2 13 "GO:0036296" "response to increased oxygen levels" 0.952232400120673
2656 8.71012508356732e-05 5 25 "GO:0036297" "interstrand cross-link repair" 0.0030015948831762
2889 0.0238416956871302 2 7 "GO:0036314" "response to sterol" 0.143895705097719
2089 0.167265312816131 3 5 "GO:0036342" "post-anal tail morphogenesis" 0.447363089613631
-1756 0.203351242363422 3 6 "GO:0036444" "calcium import into the mitochondrion" 0.483375903978626
-2942 0.013889554670452 5 8 "GO:0036445;GO:0055057;GO:0055059" "neuronal stem cell division" 0.105999233011344
-4061 0.00724811149200888 2 5 "GO:0036465" "synaptic vesicle recycling" 0.0708984983151941
-271 0.844454554826719 4 6 "GO:0038083" "peptidyl-tyrosine autophosphorylation" 0.930629310693385
-1836 0.0503191660776772 4 13 "GO:0038093" "Fc receptor signaling pathway" 0.222787147519487
-1207 0.182016575978385 5 14 "GO:0038127" "ERBB signaling pathway" 0.463721639918475
-1764 0.201299227910839 4 6 "GO:0038179;GO:0038180" "neurotrophin signaling pathway" 0.480749920775298
2710 0.0113084113193443 2 10 "GO:0038202" "TORC1 signaling" 0.0925648184607618
1523 0.202918423380381 2 8 "GO:0039506;GO:0052055" "modulation by symbiont of host molecular function" 0.482912543331974
385 0.681350565837321 5 13 "GO:0039531;GO:0039535" "regulation of RIG-I signaling pathway" 0.85563974553032
-196 0.878421474184337 5 7 "GO:0039533;GO:1900245" "regulation of MDA-5 signaling pathway" 0.944800579618776
-1239 0.332470778138067 5 7 "GO:0039694;GO:0039703" "viral RNA genome replication" 0.607524396362879
-1152 0.258691147743964 2 11 "GO:0039702" "viral budding via host ESCRT complex" 0.538447806868691
1293 0.349114955395945 4 6 "GO:0040003" "chitin-based cuticle development" 0.621124767268859
283 0.259275239098214 1 185 "GO:0040007;GO:0048589" "growth" 0.538447806868691
-305 0.169800082568701 3 237 "GO:0040008" "regulation of growth" 0.449405694412598
-134 0.886310302384114 4 13 "GO:0040009" "regulation of growth rate" 0.948173804155647
1887 0.139905304968856 5 7 "GO:0040010" "positive regulation of growth rate" 0.401140916789234
18 0.909178134883461 1 495 "GO:0040011" "locomotion" 0.955048700550285
198 0.288156527495441 3 340 "GO:0040012" "regulation of locomotion" 0.568654536913999
457 0.526473501328904 2 22 "GO:0040014" "regulation of multicellular organism growth" 0.766672315421575
1094 0.469435458739636 2 5 "GO:0040015" "negative regulation of multicellular organism growth" 0.720297793833304
-213 0.463561588847007 4 137 "GO:0040017" "positive regulation of locomotion" 0.716256500327119
2184 0.0527340753330877 2 9 "GO:0040018" "positive regulation of multicellular organism growth" 0.229721401129116
-719 0.547911725594001 3 8 "GO:0040019" "positive regulation of embryonic development" 0.777804757311764
910 0.134393514330179 2 31 "GO:0040020" "regulation of meiotic nuclear division" 0.394517465524649
-818 0.553460915464071 3 6 "GO:0040024" "dauer larval development" 0.783041270426701
-1343 0.374411941407981 2 5 "GO:0040026" "positive regulation of vulval development" 0.642753692226809
335 0.691969380844323 4 16 "GO:0040028;GO:0061062" "regulation of nematode larval development" 0.859711868425036
556 0.131051739633901 6 85 "GO:0040029" "regulation of gene expression, epigenetic" 0.390622180189488
1493 0.162775352861227 3 10 "GO:0040035;GO:0043053;GO:0055115;GO:0045684;GO:1903355" "entry into diapause" 0.439927668705272
226 0.841317440320768 2 9 "GO:0040036;GO:0040037" "regulation of fibroblast growth factor receptor signaling pathway" 0.929439355506942
-343 0.760856286156036 2 9 "GO:0040040" "thermosensory behavior" 0.890994093392993
632 0.675905215586178 4 5 "GO:0042023" "DNA endoreduplication" 0.854445849790467
260 0.57695462788662 3 53 "GO:0042026" "protein refolding" 0.797289240714662
-320 0.733211108192166 2 13 "GO:0042044" "fluid transport" 0.875797910932684
-1136 0.452783079318511 2 5 "GO:0042051" "compound eye photoreceptor development" 0.709768070283071
-175 0.781033620776508 4 29 "GO:0042059;GO:0042058;GO:1901185;GO:1901184" "regulation of ERBB signaling pathway" 0.901627576080929
1026 0.457587039508132 4 6 "GO:0042060" "wound healing" 0.713442158372894
3001 4.73444105165829e-12 7 61 "GO:0042073;GO:0098840;GO:0099118" "protein transport along microtubule" 9.15325269987269e-10
-1676 0.267754396361151 2 5 "GO:0042078" "germ-line stem cell division" 0.546857844308221
-142 0.911408985891681 2 7 "GO:0042102" "positive regulation of T cell proliferation" 0.956649556029014
232 0.697838234845945 3 32 "GO:0042110" "T cell activation" 0.863309302599676
2097 0.0085689995002318 3 18 "GO:0042113" "B cell activation" 0.0783561666012187
-1029 0.0856514701481444 2 32 "GO:0042126;GO:2001057;GO:0042128" "reactive nitrogen species metabolic process" 0.306086382698868
250 0.207752279712416 2 298 "GO:0042127" "regulation of cell population proliferation" 0.489254208603486
1279 0.172850875028194 2 13 "GO:0042129" "regulation of T cell proliferation" 0.454301945217548
2936 0.0334981929551482 5 6 "GO:0042130" "negative regulation of T cell proliferation" 0.177127499516716
-422 0.607016062139009 2 17 "GO:0042136;GO:0042133" "neurotransmitter metabolic process" 0.816054706054429
251 0.734211515794269 2 21 "GO:0042144" "vacuole fusion, non-autophagic" 0.876274924779467
-763 0.0716807585196717 2 64 "GO:0042147" "retrograde transport, endosome to Golgi" 0.276113737751297
1103 0.356461656468289 2 8 "GO:0042148" "strand invasion" 0.626838606165329
34 0.959407906839699 2 26 "GO:0042149" "cellular response to glucose starvation" 0.979430752267835
909 0.0896269764479881 2 40 "GO:0042157" "lipoprotein metabolic process" 0.315052402059595
859 0.399520297018794 4 11 "GO:0042159" "lipoprotein catabolic process" 0.665460944993699
-118 0.895824304407949 5 14 "GO:0042173;GO:0043937" "regulation of sporulation" 0.950116686493279
225 0.316475023221629 5 231 "GO:0042176" "regulation of protein catabolic process" 0.593829994790759
658 0.13934812638438 3 58 "GO:0042177" "negative regulation of protein catabolic process" 0.400391644105154
-832 0.310533767898687 2 17 "GO:0042178" "xenobiotic catabolic process" 0.588457385694502
-963 0.0145744651679293 2 74 "GO:0042180" "cellular ketone metabolic process" 0.107978701791593
-1523 0.0812657945619425 2 15 "GO:0042181" "ketone biosynthetic process" 0.29697491082042
-1575 0.0156458181472459 3 27 "GO:0042182" "ketone catabolic process" 0.113432181567533
-737 0.318289492588558 2 21 "GO:0042219" "cellular modified amino acid catabolic process" 0.595783928035752
3849 0.000640860209598418 3 9 "GO:0042220" "response to cocaine" 0.0138443087407545
1701 0.217872194959273 2 6 "GO:0042246" "tissue regeneration" 0.501167768574872
218 0.598703042361646 2 67 "GO:0042254" "ribosome biogenesis" 0.81078530753445
-1256 0.0889668039941436 6 21 "GO:0042255" "ribosome assembly" 0.314316625665516
-572 0.527134579156488 2 14 "GO:0042256" "mature ribosome assembly" 0.766943524480525
-1019 0.500615207124311 2 5 "GO:0042262" "DNA protection" 0.747791663327705
-632 0.226850188211386 5 42 "GO:0042273" "ribosomal large subunit biogenesis" 0.50930300375478
1583 0.0699377021416023 5 15 "GO:0042274" "ribosomal small subunit biogenesis" 0.273076880772609
2157 0.0271815013166115 8 12 "GO:0042276" "error-prone translesion synthesis" 0.155328148499234
-342 0.372623255656355 4 78 "GO:0042278;GO:0046128" "purine nucleoside metabolic process" 0.641949503465102
529 0.701691902133451 2 6 "GO:0042303" "molting cycle" 0.865128795220714
1222 0.339264831181263 3 7 "GO:0042304" "regulation of fatty acid biosynthetic process" 0.611853557459909
-1053 0.199262953504123 2 17 "GO:0042306" "regulation of protein import into nucleus" 0.477686782227441
44 0.96697401554868 2 10 "GO:0042307;GO:1904591" "positive regulation of protein import" 0.983199224424653
4422 0.00345983561032177 3 5 "GO:0042310" "vasoconstriction" 0.0425664623572921
1436 0.298259171876159 3 6 "GO:0042311" "vasodilation" 0.576667595051482
-602 0.573787022951703 3 10 "GO:0042335" "cuticle development" 0.7956199840109
-551 0.689908041571908 3 6 "GO:0042339;GO:0042340" "keratan sulfate metabolic process" 0.859177940588959
3023 0.0180461307263924 2 7 "GO:0042362" "fat-soluble vitamin biosynthetic process" 0.124181848727378
-460 0.147919189589096 2 114 "GO:0042391" "regulation of membrane potential" 0.412750453423869
-248 0.601112904500091 3 51 "GO:0042398" "cellular modified amino acid biosynthetic process" 0.812964154653687
-903 0.109568013904635 2 36 "GO:0042402;GO:0009310" "cellular biogenic amine catabolic process" 0.354459072870771
-3511 0.0110026871658028 2 6 "GO:0042403" "thyroid hormone metabolic process" 0.0911669461354386
179 0.888572121192082 2 7 "GO:0042407" "cristae formation" 0.94852596307645
-445 0.69335774907157 3 9 "GO:0042428;GO:1901160" "primary amino compound metabolic process" 0.860099378895935
-254 0.676706287204706 2 31 "GO:0042430" "indole-containing compound metabolic process" 0.854445849790467
-267 0.784352504695792 2 12 "GO:0042435" "indole-containing compound biosynthetic process" 0.903573683028635
-1248 0.140200680168408 2 16 "GO:0042438" "melanin biosynthetic process" 0.4014208473087
-814 0.321376074671099 2 17 "GO:0042439" "ethanolamine-containing compound metabolic process" 0.599148497401356
1774 0.240766089285226 3 5 "GO:0042441;GO:0043324;GO:0043474" "pigment metabolic process involved in developmental pigmentation" 0.524696898818045
-1073 0.01073281278536 3 65 "GO:0042445" "hormone metabolic process" 0.0902518759426663
-2030 0.00597809316739145 4 21 "GO:0042446" "hormone biosynthetic process" 0.0616244983153584
-2676 0.0363339968089039 4 7 "GO:0042447" "hormone catabolic process" 0.185411543461316
167 0.805192770612018 6 25 "GO:0042462;GO:0042461" "eye photoreceptor cell development" 0.913723505164719
1925 0.203173807536245 4 5 "GO:0042472" "inner ear morphogenesis" 0.483237058346312
1265 0.261796789612684 2 9 "GO:0042474;GO:0046548;GO:0060119" "retinal rod cell development" 0.541464577599336
-447 0.535412248570333 2 22 "GO:0042475;GO:0042476" "odontogenesis" 0.772924331725043
472 0.199691024652395 2 85 "GO:0042493" "response to drug" 0.478162905688148
625 0.4745102756096 2 15 "GO:0042509;GO:0042532;GO:0046426;GO:1904893" "regulation of tyrosine phosphorylation of STAT protein" 0.72643729976432
18 0.98493904158498 2 13 "GO:0042531;GO:0046427;GO:1904894" "positive regulation of receptor signaling pathway via STAT" 0.993139405453853
-403 0.487997251142815 2 34 "GO:0042537" "benzene-containing compound metabolic process" 0.737000394659643
-312 0.770517787503062 2 10 "GO:0042538" "hyperosmotic salinity response" 0.8950793182439
1709 0.18131945042526 2 7 "GO:0042539" "hypotonic salinity response" 0.463721639918475
3 0.993987280072657 3 68 "GO:0042542" "response to hydrogen peroxide" 0.996441569653083
1115 0.461107477616485 2 5 "GO:0042545" "cell wall modification" 0.715378735071646
3449 0.00222186806882259 2 9 "GO:0042546" "cell wall biogenesis" 0.0327809942731853
1943 0.128488545816279 2 7 "GO:0042548" "regulation of photosynthesis, light reaction" 0.388948865842658
2550 0.0917980930405852 2 5 "GO:0042549" "photosystem II stabilization" 0.320325960957175
214 0.813330684392142 2 14 "GO:0042552" "myelination" 0.916746967971154
338 0.777735440434236 5 8 "GO:0042554" "superoxide anion generation" 0.898834582454597
1572 0.0938566622125098 3 13 "GO:0042559" "pteridine-containing compound biosynthetic process" 0.324580961314131
-492 0.57352580232676 2 15 "GO:0042572" "retinol metabolic process" 0.7956199840109
-1752 0.101431822378864 3 10 "GO:0042573" "retinoic acid metabolic process" 0.342062795198984
130 0.898622075304463 3 11 "GO:0042574" "retinal metabolic process" 0.950765460505808
-19 0.8845833193645 2 679 "GO:0042592" "homeostatic process" 0.947502830474911
-298 0.56425679178434 6 43 "GO:0042593;GO:0033500" "glucose homeostasis" 0.790514647164445
697 0.251445832836371 7 31 "GO:0042632;GO:0055092" "sterol homeostasis" 0.534488161504648
-685 0.449028089891479 2 14 "GO:0042659" "regulation of cell fate specification" 0.706639092476367
514 0.687440794381557 4 7 "GO:0042675" "compound eye cone cell differentiation" 0.858772192365884
1068 0.403485938562193 4 7 "GO:0042710;GO:0044010;GO:0036170;GO:1900190" "biofilm formation" 0.668085680876847
-1447 0.0977432438895173 3 15 "GO:0042726" "flavin-containing compound metabolic process" 0.33281880243567
-1527 0.268832774027259 4 6 "GO:0042730" "fibrinolysis" 0.546857844308221
-1639 0.0398281742977075 2 18 "GO:0042732" "D-xylose metabolic process" 0.196002894119627
3346 5.87440581642114e-06 2 21 "GO:0042733" "embryonic digit morphogenesis" 0.000305770354034229
-734 0.288219501773223 2 24 "GO:0042737;GO:0042738" "drug catabolic process" 0.568654536913999
-121 0.67331400931872 2 140 "GO:0042742" "defense response to bacterium" 0.853632694887584
-943 0.061903403700799 2 45 "GO:0042743;GO:0042744" "hydrogen peroxide metabolic process" 0.255934642591898
166 0.674251381435801 3 74 "GO:0042752" "regulation of circadian rhythm" 0.853632694887584
-1480 0.327713219408784 2 5 "GO:0042753" "positive regulation of circadian rhythm" 0.60340846748284
350 0.769727259437619 2 8 "GO:0042759" "long-chain fatty acid biosynthetic process" 0.894794850048366
-2384 0.00280097914427315 6 18 "GO:0042761" "very long-chain fatty acid biosynthetic process" 0.0371633180580032
-1234 0.301992147522936 3 8 "GO:0042762" "regulation of sulfur metabolic process" 0.580259403191254
239 0.87469511705074 2 5 "GO:0042766" "nucleosome mobilization" 0.944550754591275
2074 0.133155117333813 4 6 "GO:0042769" "DNA damage response, detection of DNA damage" 0.393665139732168
208 0.693581696328131 4 41 "GO:0042770" "signal transduction in response to DNA damage" 0.860099378895935
367 0.790699156007672 5 6 "GO:0042771" "intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator" 0.905636074211355
1551 0.305035053910747 2 5 "GO:0042773" "ATP synthesis coupled electron transport" 0.583620319923484
-1320 0.217056329880706 5 10 "GO:0042816;GO:0042819" "vitamin B6 metabolic process" 0.500141146036133
-1655 0.230812655581141 3 6 "GO:0042823;GO:0042822" "pyridoxal phosphate biosynthetic process" 0.512917012402536
-2493 0.0106830667402807 3 12 "GO:0042843" "D-xylose catabolic process" 0.0902518759426663
876 0.562279379566423 6 5 "GO:0042851;GO:0042853" "L-alanine metabolic process" 0.788823179350269
-2712 0.0729280601013476 7 5 "GO:0042904;GO:0042905" "9-cis-retinoic acid biosynthetic process" 0.278128739805288
-146 0.915981553329845 2 6 "GO:0042938" "dipeptide transport" 0.9574884414313
57 0.921479375518794 5 34 "GO:0043001;GO:0061951" "establishment of protein localization to plasma membrane" 0.960515087190322
3212 1.36588847721081e-05 6 21 "GO:0043010" "camera-type eye development" 0.000652412613820693
2239 0.0799076027235893 2 7 "GO:0043030;GO:0150077;GO:1903978" "regulation of macrophage activation" 0.293597164758165
1832 0.0025923452381399 5 31 "GO:0043044" "ATP-dependent chromatin remodeling" 0.0357990532885986
-981 0.516735502955223 2 5 "GO:0043051" "regulation of pharyngeal pumping" 0.761781460420554
-1915 0.0734239685675636 2 10 "GO:0043052" "thermotaxis" 0.278128739805288
-287 0.196354566405299 2 237 "GO:0043066;GO:0043069;GO:0060548" "negative regulation of cell death" 0.475089117762523
-143 0.337759767072651 3 536 "GO:0043085;GO:0044093" "positive regulation of molecular function" 0.610733368495673
-460 0.068849109884484 3 182 "GO:0043086" "negative regulation of catalytic activity" 0.270859870281982
-410 0.110958910283419 2 175 "GO:0043087" "regulation of GTPase activity" 0.356206694655759
-1496 0.12545615787666 3 12 "GO:0043090" "amino acid import" 0.382971429307699
-934 0.023070680918661 3 68 "GO:0043094" "cellular metabolic compound salvage" 0.143466500718279
160 0.821155333286875 2 23 "GO:0043101" "purine-containing compound salvage" 0.9196939732813
-1236 0.0625895762840025 2 26 "GO:0043112" "receptor metabolic process" 0.257983431180762
655 0.635427280985183 3 6 "GO:0043113" "receptor clustering" 0.834334696443387
-595 0.214326820184055 2 50 "GO:0043122" "regulation of I-kappaB kinase/NF-kappaB signaling" 0.497472834621599
-89 0.885322484577762 2 30 "GO:0043123" "positive regulation of I-kappaB kinase/NF-kappaB signaling" 0.947642838751836
-1556 0.0578870699536621 4 17 "GO:0043124" "negative regulation of I-kappaB kinase/NF-kappaB signaling" 0.243041886258395
-267 0.846723855272854 6 6 "GO:0043129;GO:0048875" "surfactant homeostasis" 0.930743567422364
1878 0.116308578453158 2 8 "GO:0043137" "DNA replication, removal of RNA primer" 0.365772911324416
1109 0.142605330731099 2 20 "GO:0043144;GO:0016074" "sno(s)RNA metabolic process" 0.404993458598464
1563 0.301431304974363 2 5 "GO:0043153" "entrainment of circadian clock by photoperiod" 0.579707602630951
-2443 0.00291167465731269 7 17 "GO:0043154;GO:2000117" "negative regulation of cysteine-type endopeptidase activity" 0.0378890997073382
-599 0.478910968390064 7 16 "GO:0043162" "ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway" 0.72959794809143
1092 0.12164466200451 4 23 "GO:0043171" "peptide catabolic process" 0.375923049290098
-993 0.0921238174117159 2 33 "GO:0043173" "nucleotide salvage" 0.321049526773877
-1909 0.00815175412494424 2 22 "GO:0043174" "nucleoside salvage" 0.0759085361176
364 0.461888489469569 4 47 "GO:0043200" "response to amino acid" 0.71538848514746
2606 0.00762545530221895 2 12 "GO:0043201;GO:0071233" "response to leucine" 0.0733633851350923
-638 0.673102453363983 6 5 "GO:0043217" "myelin maintenance" 0.853632694887584
1224 0.124936044968788 3 18 "GO:0043243" "positive regulation of protein-containing complex disassembly" 0.381840454889339
-462 0.287295934070887 5 61 "GO:0043244" "regulation of protein-containing complex disassembly" 0.568654536913999
-1325 0.0551389024158365 7 24 "GO:0043248" "proteasome assembly" 0.236143400641663
-544 0.0151927157885136 2 232 "GO:0043254" "regulation of protein-containing complex assembly" 0.110939615290225
-697 0.177529631759501 2 43 "GO:0043266;GO:1901379" "regulation of potassium ion transport" 0.459674939377279
-1255 0.198892307575509 2 12 "GO:0043267;GO:1901017;GO:1901380" "negative regulation of potassium ion transport" 0.47752972723629
-501 0.507839768971115 3 20 "GO:0043268;GO:1901381" "positive regulation of potassium ion transport" 0.754143914419432
-447 0.00888264116994416 3 405 "GO:0043269" "regulation of ion transport" 0.0797865556415338
-568 0.0836650378413886 5 107 "GO:0043271" "negative regulation of ion transport" 0.30175205100594
277 0.579002959976838 2 46 "GO:0043279" "response to alkaloid" 0.798181757586633
-128 0.830382161594476 3 32 "GO:0043280;GO:2001056" "positive regulation of cysteine-type endopeptidase activity" 0.923430736140655
-1131 0.016063138904136 2 52 "GO:0043281;GO:2000116" "regulation of cysteine-type endopeptidase activity" 0.115020006967887
-1359 0.0446437307519285 3 25 "GO:0043326;GO:0051593" "response to folic acid" 0.208723283296379
14 0.966565375254449 3 103 "GO:0043327" "chemotaxis to cAMP" 0.983029915714695
-1621 0.0839725227038421 6 13 "GO:0043328" "protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway" 0.30197381946643
1804 0.191388553664967 2 6 "GO:0043330" "response to exogenous dsRNA" 0.471104080204716
945 0.401855566408581 4 9 "GO:0043331" "response to dsRNA" 0.667021095510564
-121 0.897730084322039 2 13 "GO:0043388" "positive regulation of DNA binding" 0.950765460505808
985 0.193095859318541 4 20 "GO:0043392" "negative regulation of DNA binding" 0.472270595682697
-712 0.0748465822943828 2 72 "GO:0043393" "regulation of protein binding" 0.281357144217685
-371 0.458045990792618 4 46 "GO:0043401" "steroid hormone mediated signaling pathway" 0.713547863952115
-558 0.0687124234242956 2 123 "GO:0043405" "regulation of MAP kinase activity" 0.270584325026809
-384 0.296508362713609 6 85 "GO:0043406" "positive regulation of MAP kinase activity" 0.574892049960483
-646 0.266199723679317 3 34 "GO:0043407" "negative regulation of MAP kinase activity" 0.5463957927897
-732 0.00193699155974779 2 209 "GO:0043408" "regulation of MAPK cascade" 0.030130979818299
-936 0.0228587429532824 2 68 "GO:0043409" "negative regulation of MAPK cascade" 0.143219901836924
-572 0.0708200343308509 2 115 "GO:0043410" "positive regulation of MAPK cascade" 0.274357017660739
167 0.515933858039878 2 176 "GO:0043414;GO:0032259" "methylation" 0.760875940298549
-589 0.310063080822539 7 34 "GO:0043433" "negative regulation of DNA-binding transcription factor activity" 0.587975762792858
135 0.714449543389028 3 84 "GO:0043434;GO:1901652" "response to peptide" 0.868744826228654
-351 0.650883920417445 6 19 "GO:0043457" "regulation of cellular respiration" 0.842025445342181
-672 0.341244972647743 2 23 "GO:0043462" "regulation of ATPase activity" 0.613575991563258
166 0.711028632496148 3 57 "GO:0043467" "regulation of generation of precursor metabolites and energy" 0.867942347544907
1313 0.19782901533449 1 11 "GO:0043473" "pigmentation" 0.476668131903875
1923 1.26732060688769e-06 3 73 "GO:0043484" "regulation of RNA splicing" 7.56664950582944e-05
1064 0.194777282070009 2 17 "GO:0043486" "histone exchange" 0.47353039832589
1273 0.00533406851980894 4 55 "GO:0043487;GO:0043488" "regulation of mRNA stability" 0.0568407301585939
1397 0.0985887431137398 5 16 "GO:0043489;GO:0048255" "mRNA stabilization" 0.335192190835279
-1475 0.116069194340968 2 13 "GO:0043491" "protein kinase B signaling" 0.365303045755295
216 0.886698145532168 3 5 "GO:0043496" "regulation of protein homodimerization activity" 0.948173804155647
-37 0.945688510694176 6 39 "GO:0043506;GO:0043507" "regulation of JUN kinase activity" 0.97356656324234
-678 0.653993751989803 9 5 "GO:0043508" "negative regulation of JUN kinase activity" 0.844882502726306
-308 0.70733768034197 4 17 "GO:0043516" "regulation of DNA damage response, signal transduction by p53 class mediator" 0.86758267077729
3022 0.0457227842155121 3 5 "GO:0043517" "positive regulation of DNA damage response, signal transduction by p53 class mediator" 0.210352307087197
-1879 0.0790346820671301 6 10 "GO:0043519" "regulation of myosin II filament organization" 0.291180407615742
159 0.747383068281032 3 47 "GO:0043523" "regulation of neuron apoptotic process" 0.883917049443424
666 0.356020956754391 7 22 "GO:0043524" "negative regulation of neuron apoptotic process" 0.626604186118524
-296 0.726272958834863 3 16 "GO:0043525" "positive regulation of neuron apoptotic process" 0.87290355620768
1082 0.231264285661936 2 14 "GO:0043535" "regulation of blood vessel endothelial cell migration" 0.513302423379511
1075 0.340483722187039 2 9 "GO:0043536" "positive regulation of blood vessel endothelial cell migration" 0.613021690500833
-1229 0.159355454308335 2 15 "GO:0043542" "endothelial cell migration" 0.43443944247967
-442 0.132853295002641 6 134 "GO:0043543" "protein acylation" 0.393137301538427
-393 0.224833673085938 3 110 "GO:0043547" "positive regulation of GTPase activity" 0.507971459504123
2256 0.135792402303618 2 5 "GO:0043550" "regulation of lipid kinase activity" 0.395655491165957
-706 0.640589482426356 3 5 "GO:0043555" "regulation of translation in response to stress" 0.836685603853469
3842 4.21934336779023e-05 2 13 "GO:0043570" "maintenance of DNA repeat elements" 0.00171305340732283
-233 0.763906991606228 2 19 "GO:0043574;GO:0006625;GO:0072663;GO:0072662" "peroxisomal transport" 0.892507161416197
386 0.798568495994341 4 5 "GO:0043588" "skin development" 0.909704852339232
-136 0.316229236704142 3 653 "GO:0043603" "cellular amide metabolic process" 0.593829994790759
-148 0.321710276929792 2 538 "GO:0043604;GO:0006518" "amide biosynthetic process" 0.599148497401356
370 0.495582189269767 7 39 "GO:0043618;GO:0043620" "regulation of transcription from RNA polymerase II promoter in response to stress" 0.743007270470921
1903 0.208388669744293 2 5 "GO:0043619" "regulation of transcription from RNA polymerase II promoter in response to oxidative stress" 0.489893267038893
1412 0.30658222090254 2 6 "GO:0043622" "cortical microtubule organization" 0.585468810979695
-1362 0.00131181910031775 3 64 "GO:0043624" "cellular protein complex disassembly" 0.0238494248075955
-48 0.913797375353756 4 58 "GO:0043627" "response to estrogen" 0.95668317275303
1479 0.0451565539300419 2 21 "GO:0043628" "ncRNA 3'-end processing" 0.210191195177258
3132 0.00341079247353059 4 10 "GO:0043633;GO:0043634;GO:0071029;GO:0071035;GO:0071046" "nuclear polyadenylation-dependent rRNA catabolic process" 0.0424187853798369
169 0.810704999762501 4 23 "GO:0043647" "inositol phosphate metabolic process" 0.916481077040289
-792 0.00491737295757657 2 146 "GO:0043648" "dicarboxylic acid metabolic process" 0.0545479076714778
-608 0.533713948983068 2 12 "GO:0043649" "dicarboxylic acid catabolic process" 0.772505751469254
-232 0.676523896414058 2 37 "GO:0043650" "dicarboxylic acid biosynthetic process" 0.854445849790467
