"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
823 0.0215451707384438 2 104 "GO:0030433;GO:0036503" "ERAD pathway" 0.19697094823899
-455 0.2344529533681 3 91 "GO:0030435;GO:0043934" "sporulation" 0.604657061217236
997 0.540120664054654 2 5 "GO:0030436" "asexual sporulation" 0.82269407859252
958 0.163768421497021 2 28 "GO:0030447;GO:0044182" "filamentous growth" 0.533491339791977
-826 0.578274638973171 2 6 "GO:0030448" "hyphal growth" 0.841515990125662
-2469 0.0726377096873603 3 7 "GO:0030466" "silent mating-type cassette heterochromatin assembly" 0.368301396934213
-442 0.578044348979293 5 21 "GO:0030473" "nuclear migration along microtubule" 0.841515990125662
-1517 0.3071277911561 3 6 "GO:0030476;GO:0042244" "ascospore wall assembly" 0.675944118671937
462 0.49447196699895 4 29 "GO:0030488" "tRNA methylation" 0.805172264040483
-3 0.995472101405868 3 60 "GO:0030490" "maturation of SSU-rRNA" 0.998138637673011
-1854 0.0168855956595985 2 22 "GO:0030497" "fatty acid elongation" 0.175418395854276
-1359 0.360042489553386 3 6 "GO:0030500;GO:0070167;GO:0110149" "regulation of biomineral tissue development" 0.724500892254883
1992 0.040590798872325 7 14 "GO:0030509" "BMP signaling pathway" 0.276653112053138
-830 0.284950742928629 3 22 "GO:0030510" "regulation of BMP signaling pathway" 0.653156225125
-878 0.423699673661567 3 11 "GO:0030514" "negative regulation of BMP signaling pathway" 0.766287653335354
-621 0.334887280801248 3 32 "GO:0030516;GO:0061387" "regulation of extent of cell growth" 0.70027980940321
-1169 0.431437266819997 3 6 "GO:0030517" "negative regulation of axon extension" 0.771494164833711
491 0.589661031893238 2 16 "GO:0030518" "intracellular steroid hormone receptor signaling pathway" 0.84543712808852
715 0.534383968705719 2 10 "GO:0030521" "androgen receptor signaling pathway" 0.818658621238883
-288 0.617686682066197 3 40 "GO:0030522" "intracellular receptor signaling pathway" 0.85844288446621
434 0.451543263520541 2 40 "GO:0030534" "adult behavior" 0.782381505410332
61 0.926382601982836 2 30 "GO:0030574;GO:0032963" "collagen metabolic process" 0.979072685332101
-3803 0.0194034940470262 5 5 "GO:0030581" "symbiont intracellular protein transport in host" 0.189854328169732
-283 0.495846767638669 2 77 "GO:0030587;GO:0090702" "sorocarp development" 0.805357152971669
2167 0.182837126523742 2 5 "GO:0030588" "pseudocleavage" 0.551715629289286
-1190 0.326676157299112 2 9 "GO:0030593;GO:0071621;GO:1990266;GO:0097530" "neutrophil migration" 0.691064802630729
-628 0.398414728194534 5 24 "GO:0030595" "leukocyte chemotaxis" 0.744111191058008
-1942 0.191138017883722 7 6 "GO:0030643;GO:0055062;GO:0072502;GO:0072506;GO:0072501;GO:0072505" "cellular divalent inorganic anion homeostasis" 0.563054938617861
2114 0.193863560587821 8 5 "GO:0030644" "cellular chloride ion homeostasis" 0.565615891156366
-168 0.883652523246217 2 10 "GO:0030647;GO:0030638;GO:0044597;GO:0044598" "aminoglycoside antibiotic metabolic process" 0.969388592451138
-463 0.755425012407205 3 6 "GO:0030656" "regulation of vitamin metabolic process" 0.925019256107064
71 0.946092707957686 6 12 "GO:0030682;GO:0052572" "response to host immune response" 0.986269491131791
1119 0.30794453794337 3 11 "GO:0030707" "ovarian follicle cell development" 0.675944118671937
-1472 0.117233725707913 3 15 "GO:0030718" "germ-line stem cell population maintenance" 0.458777814022599
-377 0.816917071489343 3 5 "GO:0030728" "ovulation" 0.946711185392199
691 0.24850153187687 2 37 "GO:0030799;GO:0030802;GO:0030808;GO:0030814;GO:0030817;GO:0031279;GO:0045761;GO:0051339;GO:1900371" "regulation of lyase activity" 0.618459444805178
1069 0.511242811259943 2 5 "GO:0030816;GO:0030819;GO:0045762" "positive regulation of adenylate cyclase activity" 0.810000934942754
-562 0.382386223156592 7 32 "GO:0030834;GO:0030835;GO:0030837;GO:0051693" "negative regulation of actin filament polymerization" 0.736904815658783
-813 0.118193674604282 2 49 "GO:0030838" "positive regulation of actin filament polymerization" 0.458777814022599
-581 0.69572789842537 3 6 "GO:0030846;GO:0030847" "termination of RNA polymerase II transcription, poly(A)-coupled" 0.899602841418518
-1696 0.29714629015472 4 5 "GO:0030852;GO:0030853" "negative regulation of granulocyte differentiation" 0.666386044158036
-1069 0.0602835571597086 2 41 "GO:0030855" "epithelial cell differentiation" 0.33289422291728
868 0.286011231497175 3 20 "GO:0030856" "regulation of epithelial cell differentiation" 0.654411240523109
-368 0.821123006586807 2 5 "GO:0030857" "negative regulation of epithelial cell differentiation" 0.949156250699659
1563 0.255574868759853 4 7 "GO:0030858" "positive regulation of epithelial cell differentiation" 0.624074694142996
-621 0.148257003107109 2 72 "GO:0030865;GO:0030866" "cortical cytoskeleton organization" 0.506060260605802
1153 0.25322992594118 2 13 "GO:0030888" "regulation of B cell proliferation" 0.62245802220115
338 0.792793405845985 2 8 "GO:0030889" "negative regulation of B cell proliferation" 0.941526676982526
2456 0.131194298456257 5 5 "GO:0030890" "positive regulation of B cell proliferation" 0.482084238302763
-802 0.280267695750238 2 24 "GO:0030900" "forebrain development" 0.647295982777498
-425 0.757257417759829 2 7 "GO:0030913" "paranodal junction assembly" 0.925356925860097
-1454 0.185064782896849 2 11 "GO:0030947" "regulation of vascular endothelial growth factor receptor signaling pathway" 0.553833832027208
584 0.56297911210593 5 13 "GO:0030950" "establishment or maintenance of actin cytoskeleton polarity" 0.832906065998079
281 0.736748706969447 4 19 "GO:0030952" "establishment or maintenance of cytoskeleton polarity" 0.91404444470778
396 0.513742321310461 4 36 "GO:0030968" "endoplasmic reticulum unfolded protein response" 0.81110860205672
1679 0.0211301835837989 7 25 "GO:0030970;GO:0032527;GO:1903513" "protein exit from endoplasmic reticulum" 0.195648180516769
2030 0.139975752515482 2 7 "GO:0031000" "response to caffeine" 0.492522545593841
-1524 0.00608230756758046 2 43 "GO:0031023" "microtubule organizing center organization" 0.0992086964568408
-1797 0.162457503331314 4 8 "GO:0031028;GO:0140281;GO:0010973;GO:0140279;GO:1901893" "positive regulation of division septum assembly" 0.531715510914179
-920 0.129679892640093 5 36 "GO:0031032" "actomyosin structure organization" 0.480747641038428
643 0.396624655820282 4 23 "GO:0031033;GO:0031038" "myosin filament organization" 0.743793993571392
1216 0.290590568037753 2 10 "GO:0031034;GO:0031036" "myosin filament assembly" 0.658398803287273
-9 0.995028409403159 3 6 "GO:0031035;GO:0031037" "myosin filament disassembly" 0.998138637673011
1741 0.000506623333496297 2 53 "GO:0031047" "gene silencing by RNA" 0.0194190118105278
-756 0.406313630919488 8 16 "GO:0031050;GO:0070918" "production of small RNA involved in gene silencing by RNA" 0.752447093598932
1549 0.178265109984858 2 10 "GO:0031053" "primary miRNA processing" 0.547322919692309
-333 0.808750002025888 6 7 "GO:0031055" "chromatin remodeling at centromere" 0.945307226321601
972 0.0545504216725244 2 52 "GO:0031056" "regulation of histone modification" 0.321414838025722
432 0.635018332645529 5 16 "GO:0031057" "negative regulation of histone modification" 0.867525605321049
953 0.12700270422497 3 34 "GO:0031058;GO:1905269" "positive regulation of chromatin organization" 0.475923432678218
477 0.495975096839661 4 27 "GO:0031060" "regulation of histone methylation" 0.805357152971669
265 0.817946117543774 2 10 "GO:0031061;GO:0051570;GO:0051573" "regulation of histone H3-K9 methylation" 0.947193187952609
21 0.98257386730885 2 15 "GO:0031062" "positive regulation of histone methylation" 0.993752993855332
21 0.968318734260535 2 47 "GO:0031098" "stress-activated protein kinase signaling cascade" 0.990571726229012
-955 0.0974018842067652 2 40 "GO:0031099" "regeneration" 0.422092334566393
-1707 0.0360261360216791 2 20 "GO:0031100;GO:0097421" "animal organ regeneration" 0.258221193274676
-2678 0.00589763187250334 2 14 "GO:0031102;GO:0031103;GO:0061564" "axon development" 0.0975649134226959
-485 0.673678926196849 2 10 "GO:0031109" "microtubule polymerization or depolymerization" 0.887053036267254
-887 0.0534407430643099 5 63 "GO:0031110" "regulation of microtubule polymerization or depolymerization" 0.319878831694394
-845 0.15823907539887 2 37 "GO:0031111;GO:0031115" "negative regulation of microtubule polymerization or depolymerization" 0.524452368763967
-920 0.225542566559776 4 23 "GO:0031112" "positive regulation of microtubule polymerization or depolymerization" 0.602624942299122
-1251 0.0227536651891273 5 44 "GO:0031113" "regulation of microtubule polymerization" 0.204440458408976
303 0.731186628373125 2 17 "GO:0031114" "regulation of microtubule depolymerization" 0.912999920305713
-1921 0.0482128406046861 2 14 "GO:0031116" "positive regulation of microtubule polymerization" 0.303050279959668
1338 0.22256107629371 2 11 "GO:0031117;GO:1901881" "positive regulation of protein depolymerization" 0.599523002421096
292 0.781225255488121 4 12 "GO:0031118" "rRNA pseudouridine synthesis" 0.938712397630816
733 0.545885323415897 2 9 "GO:0031119" "tRNA pseudouridine synthesis" 0.825033724758444
1182 0.329805863072556 2 9 "GO:0031120;GO:0040031" "snRNA modification" 0.694520612861461
-313 0.52802628194059 2 54 "GO:0031122" "cytoplasmic microtubule organization" 0.816653729906073
341 0.424517434065931 2 73 "GO:0031123" "RNA 3'-end processing" 0.766287653335354
-55 0.919725709042287 3 45 "GO:0031124;GO:0006378;GO:0043631" "mRNA 3'-end processing" 0.977172099077034
-123 0.895817721933224 2 15 "GO:0031126" "sno(s)RNA 3'-end processing" 0.974127368055294
695 0.28060081330225 2 32 "GO:0031137;GO:0046999" "regulation of conjugation with cellular fusion" 0.647349639965102
703 0.503168839819082 3 12 "GO:0031138;GO:0031135" "negative regulation of conjugation with cellular fusion" 0.805915612582211
282 0.729251498513617 2 20 "GO:0031139;GO:0031136" "positive regulation of conjugation with cellular fusion" 0.911673477196257
-403 0.551063967838969 2 29 "GO:0031145" "anaphase-promoting complex-dependent catabolic process" 0.827883947368289
-199 0.698953419175102 2 50 "GO:0031146" "SCF-dependent proteasomal ubiquitin-dependent protein catabolic process" 0.899602841418518
-462 0.260208952508853 2 79 "GO:0031152;GO:0098630;GO:0098743" "cell aggregation" 0.628775594899935
18 0.991119893417037 2 5 "GO:0031153" "slug development involved in sorocarp development" 0.99768779141815
1267 0.0424855701430166 3 34 "GO:0031154" "culmination involved in sorocarp development" 0.286760439511346
-804 0.0851721155597392 3 61 "GO:0031156" "regulation of sorocarp development" 0.398028392511463
-1140 0.0722112914093967 4 33 "GO:0031157;GO:0060176" "regulation of aggregation involved in sorocarp development" 0.367557669113899
-807 0.619863074282429 2 5 "GO:0031158" "negative regulation of aggregate size involved in sorocarp development" 0.859055883313162
-499 0.460106189130592 4 29 "GO:0031167" "rRNA methylation" 0.785942026234499
-1212 0.000118031806782161 6 135 "GO:0031175" "neuron projection development" 0.00684912345466484
477 0.611416821056705 4 15 "GO:0031204" "posttranslational protein targeting to membrane, translocation" 0.854919504141537
818 0.417429012070452 2 13 "GO:0031221;GO:0031222" "arabinan metabolic process" 0.762096407465769
807 0.277673520842222 3 24 "GO:0031268;GO:0031269;GO:0050919" "pseudopodium organization" 0.644511094488224
-1634 0.105530509703976 3 13 "GO:0031272;GO:0031273;GO:0031275;GO:0031276" "regulation of pseudopodium assembly" 0.438306348676262
36 0.973503203271174 4 11 "GO:0031285" "regulation of sorocarp stalk cell differentiation" 0.992809155937747
222 0.679158805062905 2 46 "GO:0031288" "sorocarp morphogenesis" 0.889295217871778
-484 0.744441759461887 2 6 "GO:0031290" "retinal ganglion cell axon guidance" 0.919384472666794
-427 0.724973808387811 5 9 "GO:0031291;GO:0032887;GO:0032888" "regulation of mitotic spindle elongation" 0.909318694519446
-218 0.778895692168374 6 22 "GO:0031297" "replication fork processing" 0.937817349244803
-1872 0.103817775252409 2 10 "GO:0031321" "ascospore-type prospore assembly" 0.433317347656908
370 0.0043552129000143 2 842 "GO:0031324;GO:0051172" "negative regulation of cellular metabolic process" 0.0842942414222229
-89 0.822187066005646 2 85 "GO:0031333" "negative regulation of protein-containing complex assembly" 0.949156250699659
-87 0.788250238861289 2 126 "GO:0031334" "positive regulation of protein-containing complex assembly" 0.940145463384593
1442 0.0574508104023208 2 23 "GO:0031338" "regulation of vesicle fusion" 0.326648950303321
849 0.601931806762354 3 5 "GO:0031339" "negative regulation of vesicle fusion" 0.850380851628899
1932 0.235100875273982 2 5 "GO:0031340" "positive regulation of vesicle fusion" 0.605277255511767
-1311 0.308068258995772 2 8 "GO:0031341;GO:0031343" "regulation of cell killing" 0.675944118671937
-1038 0.0238931050059511 6 63 "GO:0031345" "negative regulation of cell projection organization" 0.208150096346431
-694 0.0907607462947215 2 79 "GO:0031348" "negative regulation of defense response" 0.408179115198435
253 0.501693711547685 3 94 "GO:0031349" "positive regulation of defense response" 0.805915612582211
280 0.68431116445569 2 28 "GO:0031365" "N-terminal protein amino acid modification" 0.892059920466731
494 0.111401767860562 4 139 "GO:0031396;GO:1903320" "regulation of protein modification by small protein conjugation or removal" 0.450238993013687
915 0.0730252727669785 2 51 "GO:0031397;GO:1903321" "negative regulation of protein modification by small protein conjugation or removal" 0.368923324813103
627 0.175415391551826 6 62 "GO:0031398;GO:1903322" "positive regulation of protein modification by small protein conjugation or removal" 0.543683609720719
-38 0.792581740945332 2 678 "GO:0031399" "regulation of protein modification process" 0.941526676982526
204 0.401697789395844 3 227 "GO:0031400" "negative regulation of protein modification process" 0.747236582411325
1724 0.134025568783334 5 10 "GO:0031440" "regulation of mRNA 3'-end processing" 0.483556844884948
345 0.832043865207253 2 5 "GO:0031445;GO:0120261" "regulation of heterochromatin assembly" 0.951433120572045
-1332 0.0936095879711529 2 21 "GO:0031468" "nuclear envelope reassembly" 0.41518137849626
-992 0.00198044540845501 4 130 "GO:0031503" "protein-containing complex localization" 0.0518962239640687
82 0.912616740411138 2 24 "GO:0031505;GO:0071852" "fungal-type cell wall organization or biogenesis" 0.976853591931092
-866 0.451494620125128 3 10 "GO:0031532" "actin cytoskeleton reorganization" 0.782381505410332
1776 0.231755973259136 4 6 "GO:0031554" "regulation of DNA-templated transcription, termination" 0.603361738467097
-2671 0.100695590685008 4 5 "GO:0031573" "intra-S DNA damage checkpoint" 0.427089228214316
77 0.949523994090025 2 9 "GO:0031579" "membrane raft organization" 0.986843593857742
-652 0.201381406682139 3 51 "GO:0031589" "cell-substrate adhesion" 0.575887417602996
-721 0.400523894261547 2 18 "GO:0031623" "receptor internalization" 0.746276360241372
-1732 0.243666372734129 4 6 "GO:0031629;GO:0099500" "synaptic vesicle fusion to presynaptic active zone membrane" 0.616619082545846
-2959 0.0147134389796929 6 9 "GO:0031638" "zymogen activation" 0.160085281398846
-959 0.382165603167245 3 11 "GO:0031640;GO:0044364" "disruption of cells of other organism" 0.736819515474273
3092 0.0162196790731925 3 8 "GO:0031641" "regulation of myelination" 0.171559035867844
1069 0.178193068726426 3 21 "GO:0031644" "regulation of nervous system process" 0.547322919692309
2576 0.0828854144856745 3 6 "GO:0031646" "positive regulation of nervous system process" 0.392625013289284
669 0.0370677022895968 3 130 "GO:0031647" "regulation of protein stability" 0.262045448673326
974 0.316562201270341 4 14 "GO:0031648" "protein destabilization" 0.683517020278708
0 0.99879628104675 3 352 "GO:0031667;GO:0009991" "response to extracellular stimulus" 0.999854738834285
1061 0.171531202351821 2 22 "GO:0031670" "cellular response to nutrient" 0.539110097870548
662 0.335778431540036 5 28 "GO:0031929" "TOR signaling" 0.700788040088782
444 0.541673445532167 2 25 "GO:0031935" "regulation of chromatin silencing" 0.82269407859252
-1467 0.226549283301035 5 9 "GO:0031936" "negative regulation of chromatin silencing" 0.602624942299122
2156 0.146612956814645 4 6 "GO:0031937" "positive regulation of chromatin silencing" 0.502501176022631
-747 0.615102912937685 4 6 "GO:0031938" "regulation of chromatin silencing at telomere" 0.856633323417883
-55 0.945673077383611 2 20 "GO:0031952" "regulation of protein autophosphorylation" 0.986269491131791
501 0.436495253647907 4 32 "GO:0031960;GO:0051384" "response to glucocorticoid" 0.775898432827161
1737 0.113422481301114 2 11 "GO:0031998;GO:0046320" "regulation of fatty acid oxidation" 0.454459094802553
195 0.858644476232638 3 11 "GO:0032005" "signal transduction involved in positive regulation of conjugation with cellular fusion" 0.962289866335826
-415 0.373969764317647 4 61 "GO:0032006" "regulation of TOR signaling" 0.732167607928364
465 0.469896600491094 2 32 "GO:0032007" "negative regulation of TOR signaling" 0.790482872759303
-1240 0.0824689371385257 3 26 "GO:0032008" "positive regulation of TOR signaling" 0.392232840823074
-1733 0.0989229976060488 2 12 "GO:0032012" "regulation of ARF protein signal transduction" 0.42389772717751
916 0.364154193096611 5 13 "GO:0032020" "ISG15-protein conjugation" 0.72788920251742
408 0.607776405483949 2 21 "GO:0032024;GO:0090277;GO:0046887" "positive regulation of hormone secretion" 0.853450544191027
2640 0.0161050390888753 2 11 "GO:0032026" "response to magnesium ion" 0.171198996188784
826 0.520617194388791 2 8 "GO:0032042" "mitochondrial DNA metabolic process" 0.813278538689722
-950 0.328901167576913 2 14 "GO:0032048;GO:0032049" "cardiolipin metabolic process" 0.693314368383624
977 0.352513085131648 2 12 "GO:0032069;GO:0032075" "regulation of nuclease activity" 0.718088576148233
-1098 0.424782549300805 3 7 "GO:0032070;GO:0032077" "regulation of deoxyribonuclease activity" 0.766287653335354
-638 0.37127780083811 5 26 "GO:0032088" "negative regulation of NF-kappaB transcription factor activity" 0.730663519501471
16 0.979263610988773 4 34 "GO:0032091" "negative regulation of protein binding" 0.992900500749394
51 0.927186297458999 4 42 "GO:0032092" "positive regulation of protein binding" 0.979072685332101
-1937 0.132054147581626 2 8 "GO:0032094" "response to food" 0.482109675761854
1985 0.0491953326027792 2 13 "GO:0032095" "regulation of response to food" 0.307231837988657
85 0.635350550039251 3 431 "GO:0032101" "regulation of response to external stimulus" 0.867525605321049
-615 0.0597920450006548 5 125 "GO:0032102" "negative regulation of response to external stimulus" 0.332638034637464
142 0.617866141476274 3 165 "GO:0032103" "positive regulation of response to external stimulus" 0.85844288446621
158 0.896674255437007 3 9 "GO:0032105;GO:0032108" "negative regulation of response to nutrient levels" 0.974127368055294
3168 0.0137908519977779 2 8 "GO:0032106;GO:0032109" "positive regulation of response to extracellular stimulus" 0.154887579695473
281 0.557758293779442 3 58 "GO:0032107;GO:0032104" "regulation of response to nutrient levels" 0.831453850769283
-175 0.613385914533816 5 111 "GO:0032147" "activation of protein kinase activity" 0.856172761203736
-526 0.647402143841822 6 10 "GO:0032201" "telomere maintenance via semi-conservative replication" 0.873376221172468
929 0.125845459646336 2 36 "GO:0032204;GO:0032206" "regulation of telomere maintenance" 0.47367777513729
2249 0.0258925205821157 2 13 "GO:0032205;GO:1904354" "negative regulation of telomere maintenance" 0.215014922193337
1309 0.0721781618688298 3 25 "GO:0032210;GO:1904356;GO:0032212;GO:1904358" "regulation of telomere maintenance via telomere lengthening" 0.367557669113899
-1736 0.177114119648385 4 8 "GO:0032222;GO:0032223" "regulation of synaptic transmission, cholinergic" 0.546801073250461
-1265 0.248984752508904 4 11 "GO:0032228" "regulation of synaptic transmission, GABAergic" 0.618465098681451
-1129 0.214679592626561 2 16 "GO:0032231;GO:0051492" "regulation of actin filament bundle assembly" 0.592140819621192
257 0.814536477509359 2 11 "GO:0032233" "positive regulation of actin filament bundle assembly" 0.945840301010034
-1243 0.257354556481678 8 11 "GO:0032258;GO:0034727;GO:0044804" "cytoplasm to vacuole transport by the Cvt pathway" 0.6258599167523
-1258 0.132045279399791 2 19 "GO:0032261" "purine nucleotide salvage" 0.482109675761854
-114 0.917532318294828 3 11 "GO:0032264" "IMP salvage" 0.977172099077034
102 0.360169543612588 2 1173 "GO:0032268;GO:0051246" "regulation of protein metabolic process" 0.724500892254883
251 0.185185702092391 2 381 "GO:0032269;GO:0051248" "negative regulation of protein metabolic process" 0.553833832027208
-49 0.745742664629882 3 600 "GO:0032270;GO:0051247" "positive regulation of protein metabolic process" 0.920175089434036
-930 0.0519514509329307 7 58 "GO:0032272" "negative regulation of protein polymerization" 0.315943467245683
-750 0.0771417884266737 2 74 "GO:0032273;GO:1902905" "positive regulation of supramolecular fiber organization" 0.379621192045516
-2858 0.0543363354439349 3 6 "GO:0032291;GO:0060856;GO:0060857" "establishment of blood-brain barrier" 0.321128687402302
-825 0.496600863115844 2 9 "GO:0032350" "regulation of hormone metabolic process" 0.805659232593966
-766 0.415287800143742 2 15 "GO:0032354;GO:0034698" "response to gonadotropin" 0.760663055239173
-346 0.72209478917512 2 14 "GO:0032355" "response to estradiol" 0.908434817577131
646 0.615541630370158 5 8 "GO:0032364;GO:0033483" "gas homeostasis" 0.856958657676281
-496 0.585634206338729 2 16 "GO:0032365;GO:0032366" "intracellular lipid transport" 0.841515990125662
42 0.973975295729475 5 8 "GO:0032367" "intracellular cholesterol transport" 0.992900500749394
-29 0.964764146240438 2 31 "GO:0032368" "regulation of lipid transport" 0.990571726229012
-341 0.804162366771007 2 7 "GO:0032369" "negative regulation of lipid transport" 0.945223410304311
-913 0.301208459017205 2 17 "GO:0032370" "positive regulation of lipid transport" 0.669510823527562
608 0.503818633470748 6 16 "GO:0032371;GO:0032374" "regulation of cholesterol transport" 0.805915612582211
-319 0.792705754250331 2 9 "GO:0032376;GO:0032373" "positive regulation of cholesterol transport" 0.941526676982526
1027 0.396955671193465 6 9 "GO:0032377;GO:0032380;GO:0032383" "regulation of intracellular lipid transport" 0.743793993571392
-68 0.801123921959617 2 185 "GO:0032386" "regulation of intracellular transport" 0.944490101654594
-878 0.122791346493297 3 41 "GO:0032387" "negative regulation of intracellular transport" 0.467075272936453
515 0.162254073127977 2 98 "GO:0032388" "positive regulation of intracellular transport" 0.531715510914179
370 0.435680770357963 2 59 "GO:0032392;GO:0032508" "DNA geometric change" 0.775697742018922
-1108 0.33573337903443 6 10 "GO:0032400;GO:0051875;GO:0032401;GO:0051905;GO:0032402;GO:0051904" "pigment granule localization" 0.700788040088782
941 0.143684876670502 3 32 "GO:0032410;GO:0032413;GO:1904063" "negative regulation of cation transmembrane transport" 0.496949846630263
199 0.757694122395259 2 32 "GO:0032411;GO:0032414;GO:2001259" "positive regulation of transporter activity" 0.925356925860097
-2058 0.134587268669071 2 7 "GO:0032418" "lysosome localization" 0.484391344984205
1081 0.123085178435384 2 27 "GO:0032435;GO:2000059" "negative regulation of ubiquitin-dependent protein catabolic process" 0.467075272936453
-1234 0.283581241174405 3 10 "GO:0032438;GO:0048753" "pigment granule organization" 0.651449313505036
-238 0.686800889756962 4 38 "GO:0032456" "endocytic recycling" 0.893597433084875
-140 0.898470770507917 4 11 "GO:0032459" "regulation of protein oligomerization" 0.974730834317335
-374 0.77106596770246 3 8 "GO:0032461" "positive regulation of protein oligomerization" 0.933691811441496
-939 0.024833268939932 2 76 "GO:0032465;GO:0051302" "regulation of cell division" 0.211263231024861
-750 0.585295531004736 3 7 "GO:0032466" "negative regulation of cytokinesis" 0.841515990125662
-1456 0.0259891181684143 2 31 "GO:0032467;GO:0051781" "positive regulation of cell division" 0.215014922193337
1442 0.0191663855214233 3 35 "GO:0032479" "regulation of type I interferon production" 0.187974550958936
1136 0.134604679637784 6 23 "GO:0032480" "negative regulation of type I interferon production" 0.484391344984205
2330 0.0547430199308351 4 9 "GO:0032481" "positive regulation of type I interferon production" 0.321414838025722
-2687 9.10089875976911e-17 7 128 "GO:0032482" "Rab protein signal transduction" 3.80235550183153e-13
-4253 6.01065504433737e-06 6 15 "GO:0032486" "Rap protein signal transduction" 0.000570739017619126
-200 0.90207334251227 2 5 "GO:0032495;GO:0071225" "response to muramyl dipeptide" 0.974799581853328
220 0.631547687171345 2 63 "GO:0032506" "cytokinetic process" 0.866252868352554
312 0.51814864779178 4 57 "GO:0032507;GO:0045185" "maintenance of protein location" 0.813278538689722
0 0.999652143598073 4 44 "GO:0032509;GO:0071985" "multivesicular body sorting pathway" 0.999854738834285
3179 0.0323060779528989 4 6 "GO:0032510" "endosome to lysosome transport via multivesicular body sorting pathway" 0.241737706313213
-686 0.376829046204049 2 22 "GO:0032511" "late endosome to vacuole transport via multivesicular body sorting pathway" 0.733982170182059
-503 0.632096000845456 2 12 "GO:0032515;GO:0035308" "negative regulation of protein dephosphorylation" 0.866318752288796
967 0.28796574259084 2 16 "GO:0032526" "response to retinoic acid" 0.656725367109459
-88 0.939092732076413 5 10 "GO:0032543" "mitochondrial translation" 0.983413167197981
-157 0.909173545696527 2 7 "GO:0032570" "response to progesterone" 0.975245239715911
141 0.912622219181923 6 8 "GO:0032594" "protein transport within lipid bilayer" 0.976853591931092
-1209 0.231063630603351 3 13 "GO:0032642;GO:0032722" "regulation of chemokine production" 0.603361738467097
2051 0.11088129691075 6 8 "GO:0032647" "regulation of interferon-alpha production" 0.449768988828265
1925 0.0669134412491181 2 12 "GO:0032648;GO:0032688" "regulation of interferon-beta production" 0.35522790030345
-1194 0.463165753628912 4 5 "GO:0032649" "regulation of interferon-gamma production" 0.785942026234499
-528 0.486748462459559 5 23 "GO:0032651;GO:0032652" "regulation of interleukin-1 production" 0.801843252129153
-1271 0.162518120497225 3 16 "GO:0032655;GO:0032695" "regulation of interleukin-12 production" 0.531715510914179
919 0.503861329276991 4 7 "GO:0032663" "regulation of interleukin-2 production" 0.805915612582211
31 0.972400053918418 3 17 "GO:0032675" "regulation of interleukin-6 production" 0.992595922681149
-456 0.507845295194379 6 28 "GO:0032680;GO:1903555" "regulation of tumor necrosis factor production" 0.808604284802636
1200 0.460844855473429 3 5 "GO:0032687;GO:1900226" "negative regulation of NLRP3 inflammasome complex assembly" 0.785942026234499
-1729 0.0754869917037557 7 14 "GO:0032691;GO:0032692" "negative regulation of interleukin-1 production" 0.374566094225999
-182 0.894522792835204 2 7 "GO:0032715" "negative regulation of interleukin-6 production" 0.973426629122079
-1246 0.135663734189822 2 19 "GO:0032720;GO:1903556" "negative regulation of tumor necrosis factor production" 0.486108989232484
1341 0.269055758772938 4 9 "GO:0032732;GO:0032731" "positive regulation of interleukin-1 production" 0.637427581062824
180 0.875968280159522 5 10 "GO:0032755" "positive regulation of interleukin-6 production" 0.967590065752985
1412 0.219839109626815 2 10 "GO:0032760;GO:1903557" "positive regulation of tumor necrosis factor production" 0.598363387635722
856 0.457054400471214 2 10 "GO:0032768;GO:0050999" "regulation of monooxygenase activity" 0.785832627641454
720 0.658092977956923 5 5 "GO:0032769" "negative regulation of monooxygenase activity" 0.879619555122539
991 0.542563480667607 2 5 "GO:0032770;GO:0051000" "positive regulation of monooxygenase activity" 0.823403640475576
813 0.000432105660442743 3 253 "GO:0032774" "RNA biosynthetic process" 0.017193689993617
-1724 0.155161809964278 2 9 "GO:0032780" "negative regulation of ATPase activity" 0.520644142978297
-740 0.463213386871356 2 13 "GO:0032781" "positive regulation of ATPase activity" 0.785942026234499
1360 0.00566924844231774 3 55 "GO:0032784;GO:0032786" "regulation of DNA-templated transcription, elongation" 0.0970742622623095
703 0.635856320943489 4 6 "GO:0032785;GO:0034244" "negative regulation of DNA-templated transcription, elongation" 0.867525605321049
423 0.00532013024246465 5 602 "GO:0032787" "monocarboxylic acid metabolic process" 0.0937869373545034
4560 0.00506222029843855 2 5 "GO:0032790" "ribosome disassembly" 0.0916585263096082
-644 0.376541717145561 3 25 "GO:0032793" "positive regulation of CREB transcription factor activity" 0.733764596191303
-82 0.933057716542163 3 14 "GO:0032801" "receptor catabolic process" 0.980954992378751
-378 0.437981653668177 2 56 "GO:0032868" "response to insulin" 0.775898432827161
-606 0.275641169037065 2 43 "GO:0032869;GO:0071375" "cellular response to peptide hormone stimulus" 0.641933558660456
-294 0.474423071689672 2 79 "GO:0032870" "cellular response to hormone stimulus" 0.794086984756503
-1092 0.00582038942074737 3 85 "GO:0032872;GO:0070302;GO:0046328" "regulation of stress-activated protein kinase signaling cascade" 0.0975649134226959
521 0.555119405184282 5 17 "GO:0032873;GO:0070303" "negative regulation of stress-activated MAPK cascade" 0.829867191367718
